file,pred_xmin,pred_ymin,pred_xmax,pred_ymax,confidence,class,iou
0736-32_35-266&392_499&656-492&512_266&656_273&536_499&392-0_0_20_33_1_33_32-93-277.jpg,247,419,483,649,0.9566755890846252,plate,0.7576
0393-21_43-208&493_423&646-423&646_240&573_208&493_391&566-0_0_20_26_13_32_24-88-192.jpg,209,504,415,632,0.8920542597770691,plate,0.8016
0393-27_40-237&453_426&627-407&538_237&627_256&542_426&453-0_0_12_24_29_26_31-65-84.jpg,232,471,415,610,0.9082136154174805,plate,0.7368
0639-17_40-118&407_425&581-425&581_157&498_118&407_386&490-0_0_12_3_24_26_25-67-44.jpg,137,419,407,562,0.9105472564697266,plate,0.7228
0370-35_37-313&537_471&733-468&622_313&733_316&648_471&537-0_0_32_11_31_25_24-109-158.jpg,301,556,468,722,0.9008586406707764,plate,0.7806
0440-38_23-239&392_415&601-392&601_239&478_262&392_415&515-0_0_16_7_25_32_30-91-103.jpg,245,412,415,584,0.9527360200881958,plate,0.7949
0228-18_20-203&486_365&604-365&604_205&549_203&486_363&541-0_0_17_5_26_29_30-124-66.jpg,201,491,363,597,0.8865677714347839,plate,0.8775
0688-29_44-209&380_459&610-459&610_235&482_209&380_433&508-0_0_19_32_10_30_24-123-375.jpg,221,402,449,590,0.9672654867172241,plate,0.7455
0558-20_22-220&393_468&581-468&581_223&489_220&393_465&485-0_0_7_17_27_26_24-111-4.jpg,232,424,455,550,0.8870536684989929,plate,0.6027
0281-18_29-422&363_582&510-563&462_422&510_441&411_582&363-0_0_23_24_27_31_6-107-36.jpg,422,378,572,502,0.8949686288833618,plate,0.7908
0284-34_14-287&524_433&687-433&606_317&687_287&605_403&524-0_0_22_28_22_25_31-176-93.jpg,287,547,423,680,0.8917173743247986,plate,0.7601
0456-25_34-210&422_423&601-411&504_210&601_222&519_423&422-13_0_32_24_0_27_29-101-120.jpg,201,433,414,596,0.9558681845664978,plate,0.8398
1013-28_47-42&351_359&618-359&618_82&469_42&351_319&500-0_0_19_24_26_30_31-69-78.jpg,67,387,357,599,0.946803629398346,plate,0.7264
0342-16_29-244&473_447&614-427&560_244&614_264&527_447&473-0_0_17_31_31_27_17-96-186.jpg,236,481,435,610,0.9060980081558228,plate,0.8309
1070-33_23-277&346_543&682-543&527_309&682_277&501_511&346-0_0_16_21_29_32_26-162-54.jpg,280,402,510,632,0.6101698279380798,plate,0.5919
0266-17_24-246&499_420&627-420&627_255&574_246&499_411&552-11_7_29_27_25_26_27-113-25.jpg,245,510,413,612,0.8789406418800354,plate,0.7613
0791-26_46-260&404_539&641-494&526_260&641_305&519_539&404-0_0_17_30_26_30_29-94-72.jpg,272,428,530,612,0.9507138133049011,plate,0.7179
0211-16_23-242&538_394&654-385&612_242&654_251&580_394&538-0_12_30_0_24_31_30-99-56.jpg,236,547,389,649,0.884032666683197,plate,0.8219
0886-39_25-364&358_614&654-586&654_364&474_392&358_614&538-0_0_5_24_26_30_29-68-363.jpg,381,391,612,651,0.7877243161201477,plate,0.8116
0790-26_17-276&344_536&598-536&479_297&598_276&463_515&344-0_0_26_27_15_25_31-130-218.jpg,265,373,523,596,0.9524704813957214,plate,0.8042
0406-19_32-280&275_495&433-473&366_280&433_302&342_495&275-14_11_16_31_26_25_30-81-264.jpg,279,286,484,427,0.9110026955604553,plate,0.8432
0320-26_25-312&525_476&688-476&606_313&688_312&607_475&525-0_0_20_24_6_26_29-161-51.jpg,300,536,474,685,0.9210352301597595,plate,0.8464
0196-15_35-287&443_446&546-446&546_311&509_287&443_422&480-0_0_4_8_24_24_25-91-86.jpg,294,450,439,539,0.8699037432670593,plate,0.788
0393-16_17-299&456_507&614-506&552_299&614_300&518_507&456-0_9_9_30_30_26_25-30-30.jpg,294,474,501,594,0.886772632598877,plate,0.7244
0285-24_14-215&389_370&543-370&479_231&543_215&453_354&389-0_0_33_33_29_11_24-85-109.jpg,210,404,365,539,0.900374174118042,plate,0.825
0929-18_39-219&429_572&649-529&544_219&649_262&534_572&429-0_0_3_20_25_30_26-72-282.jpg,211,453,543,632,0.9793527126312256,plate,0.7333
0354-25_14-455&389_631&557-631&481_474&557_455&465_612&389-0_0_22_12_25_31_32-57-9.jpg,453,413,621,538,0.8934083580970764,plate,0.6959
0277-15_17-310&459_487&590-487&590_313&541_310&459_484&508-0_0_31_0_24_24_26-97-38.jpg,310,472,485,574,0.8824198842048645,plate,0.7698
0520-29_22-146&356_356&563-356&451_157&563_146&468_345&356-0_0_16_31_6_28_32-135-135.jpg,138,375,349,551,0.959619402885437,plate,0.7961
0326-38_20-242&530_391&713-391&618_271&713_242&625_362&530-0_0_11_29_31_24_22-116-38.jpg,243,546,385,709,0.9332583546638489,plate,0.8489
0634-19_47-296&336_587&518-587&518_349&434_296&336_534&420-0_0_26_27_28_12_25-108-372.jpg,316,353,568,508,0.9468061327934265,plate,0.7375
0371-23_39-256&392_455&548-455&548_278&470_256&392_433&470-0_0_12_21_30_33_33-85-81.jpg,269,417,439,530,0.8722250461578369,plate,0.6188
0148-16_37-372&581_505&674-480&643_372&674_397&612_505&581-0_0_26_24_7_32_27-77-85.jpg,372,589,499,669,0.8763808012008667,plate,0.8214
0598-16_47-177&439_480&604-480&604_228&527_177&439_429&516-0_0_25_25_26_8_25-85-48.jpg,199,449,466,590,0.8247160911560059,plate,0.753
0292-29_29-280&458_427&624-427&541_280&624_280&541_427&458-0_0_9_32_33_27_31-148-53.jpg,269,479,422,615,0.9094287753105164,plate,0.7457
0249-25_36-389&536_528&686-510&629_389&686_407&593_528&536-0_0_10_33_29_25_18-82-89.jpg,386,552,518,677,0.8976420164108276,plate,0.7597
0904-31_43-328&419_592&705-564&558_328&705_356&566_592&419-0_0_33_31_33_14_27-76-133.jpg,322,452,572,673,0.9448935985565186,plate,0.7019
0392-30_42-302&440_482&622-482&622_321&529_302&440_463&533-0_11_19_13_33_24_25-27-54.jpg,317,465,471,595,0.8824371695518494,plate,0.6111
0342-17_36-245&455_451&594-421&540_245&594_275&509_451&455-0_0_3_32_27_27_13-51-95.jpg,248,468,437,590,0.8935816884040833,plate,0.8053
1232-40_53-131&376_425&726-425&726_161&504_131&376_395&598-0_0_30_33_33_9_33-58-128.jpg,168,446,417,699,0.8799981474876404,plate,0.6122
0608-29_47-258&394_486&617-486&617_297&511_258&394_447&500-0_0_12_12_29_33_33-111-212.jpg,281,417,465,587,0.9482725262641907,plate,0.6152
0084-18_19-232&463_321&542-320&512_232&542_233&493_321&463-0_0_24_28_4_24_31-85-5.jpg,225,469,320,534,0.8165775537490845,plate,0.7641
0314-29_18-112&431_278&589-263&589_112&502_127&431_278&518-0_0_9_29_32_32_3-70-215.jpg,118,442,276,580,0.9050902128219604,plate,0.8313
0228-20_25-267&456_425&577-419&520_267&577_273&513_425&456-0_0_32_30_0_30_25-71-80.jpg,258,463,418,574,0.8879674077033997,plate,0.8332
0506-18_25-184&387_430&559-430&559_196&481_184&387_418&465-0_0_1_15_30_33_24-101-53.jpg,193,399,430,549,0.9370782971382141,plate,0.8402
0452-22_17-268&428_484&603-477&603_268&518_275&428_484&513-2_6_22_12_31_24_24-46-129.jpg,271,442,487,589,0.9189944267272949,plate,0.8188
0782-26_26-239&435_516&671-516&671_239&535_239&435_516&571-1_2_29_20_27_19_33-119-192.jpg,243,452,524,655,0.9707722067832947,plate,0.8272
0439-26_23-231&428_425&617-425&523_236&617_231&522_420&428-0_0_33_19_31_24_31-77-34.jpg,227,459,416,601,0.9127284288406372,plate,0.7055
0411-27_21-394&566_583&748-583&653_404&748_394&661_573&566-0_0_24_28_12_25_33-82-161.jpg,385,589,578,741,0.9396510124206543,plate,0.782
0415-14_24-261&521_507&662-507&662_275&602_261&521_493&581-0_0_1_2_31_31_24-86-48.jpg,265,526,502,655,0.8921301364898682,plate,0.8814
0396-17_30-173&491_398&638-398&638_192&573_173&491_379&556-15_6_28_30_32_29_29-95-33.jpg,180,498,392,630,0.9106438159942627,plate,0.8461
0134-34_35-300&517_388&645-388&645_301&585_300&517_387&577-0_0_11_22_29_27_25-82-111.jpg,298,524,389,637,0.8718103766441345,plate,0.857
0338-33_32-246&294_388&493-387&493_246&401_247&294_388&386-0_0_2_30_24_33_17-108-7.jpg,246,319,389,466,0.9004781246185303,plate,0.7349
0461-22_17-382&500_585&690-585&611_391&690_382&579_576&500-0_0_3_29_25_30_20-24-17.jpg,378,525,574,666,0.9121956825256348,plate,0.6918
0487-16_33-178&468_431&629-431&629_208&565_178&468_401&532-11_0_32_25_29_24_3-77-40.jpg,196,488,422,617,0.9055376052856445,plate,0.7157
1364-24_43-201&371_586&667-534&517_201&667_253&521_586&371-0_0_16_20_30_27_27-134-203.jpg,200,419,538,641,0.9713069796562195,plate,0.6552
0378-16_20-272&476_467&638-467&638_280&582_272&476_459&532-0_0_9_19_33_30_25-65-9.jpg,278,501,461,610,0.8692126870155334,plate,0.6314
0111-18_21-382&505_484&596-481&563_382&596_385&538_484&505-11_0_24_2_8_24_31-147-30.jpg,376,514,481,586,0.8687151074409485,plate,0.7338
0801-26_29-269&418_539&666-539&666_276&535_269&418_532&549-0_0_25_30_33_27_26-84-190.jpg,284,435,549,667,0.9542428255081177,plate,0.8471
0295-38_31-366&439_492&635-478&635_366&545_380&439_492&529-0_0_33_9_30_31_30-149-48.jpg,372,465,489,628,0.9163532257080078,plate,0.7722
0753-14_14-229&445_555&638-554&638_229&552_230&445_555&531-4_1_24_31_30_13_25-150-152.jpg,231,461,559,624,0.9691480994224548,plate,0.8308
0399-14_30-117&342_352&484-352&484_142&429_117&342_327&397-0_0_10_33_29_26_28-104-21.jpg,131,355,345,476,0.8933196067810059,plate,0.776
0333-20_39-232&473_427&616-427&616_261&555_232&473_398&534-0_12_0_19_31_31_31-63-55.jpg,238,492,420,601,0.8760719895362854,plate,0.7114
0153-17_40-375&516_511&610-485&576_375&610_401&550_511&516-0_0_19_33_30_33_20-111-64.jpg,373,524,509,605,0.8610285520553589,plate,0.8384
0423-26_40-307&457_508&633-486&544_307&633_329&546_508&457-0_0_31_24_18_27_31-70-101.jpg,312,465,490,630,0.9517585039138794,plate,0.8302
0471-25_19-301&304_494&508-494&421_313&508_301&391_482&304-0_0_17_31_26_31_15-110-202.jpg,289,322,489,493,0.8951447606086731,plate,0.7761
0329-26_29-241&394_408&559-408&559_245&478_241&394_404&475-0_3_25_33_33_33_32-78-84.jpg,240,408,409,545,0.8984211683273315,plate,0.8221
0647-14_34-154&455_463&630-463&630_190&557_154&455_427&528-0_7_22_31_24_32_12-42-26.jpg,165,465,448,616,0.9508935213088989,plate,0.7903
0365-22_38-294&538_486&697-459&629_294&697_321&606_486&538-0_0_19_31_25_32_27-59-78.jpg,301,558,471,678,0.8936704993247986,plate,0.6682
0310-15_17-261&438_449&576-449&576_263&523_261&438_447&491-0_0_22_33_25_31_18-30-3.jpg,266,459,448,557,0.8640918731689453,plate,0.6875
0466-29_21-200&424_395&624-395&520_214&624_200&528_381&424-0_0_21_2_29_28_32-108-136.jpg,186,445,388,620,0.9608873128890991,plate,0.7937
0289-16_40-208&502_413&620-383&569_208&620_238&553_413&502-0_0_9_29_24_25_9-78-126.jpg,214,503,402,620,0.893521249294281,plate,0.9093
0420-24_30-391&454_593&628-585&539_391&628_399&543_593&454-19_2_7_24_33_29_26-111-66.jpg,382,472,587,617,0.9243317246437073,plate,0.7796
0268-24_15-494&543_652&685-652&619_505&685_494&609_641&543-0_0_29_32_25_14_33-96-35.jpg,488,556,648,679,0.901455819606781,plate,0.8174
0737-20_46-245&467_533&681-471&595_245&681_307&553_533&467-0_9_24_22_24_33_26-73-31.jpg,291,492,488,638,0.8923009634017944,plate,0.4667
0633-20_38-185&412_455&608-455&608_221&521_185&412_419&499-0_0_15_24_18_24_33-29-10.jpg,200,436,438,584,0.9189114570617676,plate,0.6656
0325-33_46-318&401_478&571-478&571_336&478_318&401_460&494-0_0_11_6_24_30_28-83-98.jpg,329,416,469,553,0.9066131711006165,plate,0.7051
0512-27_44-139&513_362&705-362&705_165&601_139&513_336&617-10_0_11_30_27_25_18-110-130.jpg,151,528,349,691,0.9577150940895081,plate,0.7538
0394-17_21-302&311_520&462-520&462_308&396_302&311_514&377-12_8_25_26_27_27_31-66-29.jpg,307,321,518,449,0.9070060849189758,plate,0.8205
0959-20_25-153&377_484&619-484&619_164&498_153&377_473&498-12_14_21_33_27_31_24-92-45.jpg,177,408,478,591,0.9740343689918518,plate,0.6877
0850-14_43-180&439_568&622-515&535_180&622_233&526_568&439-0_0_30_27_11_30_28-79-213.jpg,186,455,534,607,0.9555719494819641,plate,0.745
0668-24_39-256&412_511&631-477&532_256&631_290&511_511&412-0_0_31_13_33_31_33-96-58.jpg,260,454,490,609,0.9464969635009766,plate,0.6384
1677-20_36-193&350_635&667-585&521_193&667_243&496_635&350-0_0_21_28_30_32_13-125-326.jpg,180,404,590,632,0.9477474689483643,plate,0.6326
0336-19_35-340&550_542&689-521&625_340&689_361&614_542&550-15_1_30_18_19_25_24-78-178.jpg,336,558,529,682,0.9016055464744568,plate,0.8202
0345-28_23-377&387_543&561-543&476_384&561_377&472_536&387-0_0_10_8_25_27_30-52-151.jpg,372,409,543,541,0.8978100419044495,plate,0.7417
0120-23_20-286&530_388&629-388&586_289&629_286&573_385&530-0_0_9_9_28_28_31-56-50.jpg,278,539,387,623,0.768275797367096,plate,0.7877
0396-21_41-244&458_455&615-423&546_244&615_276&527_455&458-0_0_10_24_33_26_29-99-56.jpg,250,476,441,597,0.8902775645256042,plate,0.6976
0313-18_15-228&583_399&736-399&679_233&736_228&640_394&583-0_0_8_7_33_25_26-128-31.jpg,216,600,394,728,0.9036617875099182,plate,0.7671
0438-15_27-208&445_457&592-457&592_225&526_208&445_440&511-0_0_1_2_33_26_28-125-103.jpg,217,452,450,584,0.8710513710975647,plate,0.8403
0362-27_15-371&491_544&666-544&587_391&666_371&570_524&491-0_0_31_32_31_8_29-98-15.jpg,370,515,536,649,0.8558006882667542,plate,0.7271
0236-18_28-238&513_397&637-397&637_252&589_238&513_383&561-0_0_19_16_32_24_24-83-64.jpg,246,528,390,619,0.8783000111579895,plate,0.6646
0555-15_28-319&388_600&553-600&553_341&482_319&388_578&459-0_0_11_18_31_31_27-96-51.jpg,334,397,594,544,0.9351587295532227,plate,0.8243
0350-14_31-207&436_422&572-422&572_233&523_207&436_396&485-0_0_11_25_33_32_23-127-25.jpg,213,448,413,565,0.895343005657196,plate,0.8003
0288-20_27-315&489_491&626-481&565_315&626_325&550_491&489-0_0_20_22_31_26_33-64-86.jpg,308,502,485,618,0.8917278051376343,plate,0.7912
0297-19_25-376&369_546&515-546&515_385&457_376&369_537&427-15_1_21_33_18_25_33-87-75.jpg,380,386,544,504,0.8963504433631897,plate,0.7797
0182-19_23-423&414_544&540-538&499_423&540_429&455_544&414-0_0_6_25_23_24_25-135-49.jpg,418,422,538,542,0.8851155638694763,plate,0.8441
0545-36_17-308&465_517&683-487&683_308&549_338&465_517&599-0_0_31_25_24_0_31-88-66.jpg,319,481,518,672,0.9591598510742188,plate,0.8266
0358-32_25-309&468_478&645-469&645_309&545_318&468_478&568-15_1_12_29_31_33_9-81-273.jpg,312,477,479,637,0.944704532623291,plate,0.8832
0717-33_49-304&450_540&704-505&571_304&704_339&583_540&450-0_7_21_26_26_24_26-98-160.jpg,316,492,520,674,0.9523257613182068,plate,0.6194
0367-19_39-253&504_466&648-438&582_253&648_281&570_466&504-0_0_31_22_25_32_31-68-140.jpg,260,517,448,633,0.8856964111328125,plate,0.711
1502-14_26-8&437_508&688-508&688_35&563_8&437_481&562-14_1_33_32_8_26_31-107-331.jpg,24,463,501,658,0.9602329134941101,plate,0.7412
0414-29_15-272&388_458&574-458&483_295&574_272&479_435&388-0_0_32_29_13_32_33-145-77.jpg,267,404,449,568,0.9495850801467896,plate,0.8196
0416-18_28-227&477_456&629-456&629_242&559_227&477_441&547-10_0_30_5_26_6_32-116-187.jpg,233,484,450,620,0.917034924030304,plate,0.8479
0368-15_21-222&511_448&647-448&647_230&586_222&511_440&572-10_9_3_26_32_24_15-37-103.jpg,221,517,449,640,0.8511245250701904,plate,0.8972
0705-20_20-200&316_482&525-481&525_200&419_201&316_482&422-22_0_24_32_33_12_6-124-69.jpg,208,334,482,512,0.9735954403877258,plate,0.8275
