file,pred_xmin,pred_ymin,pred_xmax,pred_ymax,confidence,class,iou
0825-0_17-97&464_640&591-640&586_136&591_97&469_601&464-0_0_6_31_0_33_33-167-50.jpg,128,468,634,582,0.8256785869598389,plate,0.8365
1364-24_43-201&371_586&667-534&517_201&667_253&521_586&371-0_0_16_20_30_27_27-134-203.jpg,200,419,538,641,0.9713069796562195,plate,0.6552
1358-0_8-0&434_634&613-634&609_0&613_0&438_608&434-0_0_17_25_6_24_27-77-291.jpg,70,435,622,596,0.7409630417823792,plate,0.7831
0801-26_29-269&418_539&666-539&666_276&535_269&418_532&549-0_0_25_30_33_27_26-84-190.jpg,284,435,549,667,0.9542428255081177,plate,0.8471
0753-14_14-229&445_555&638-554&638_229&552_230&445_555&531-4_1_24_31_30_13_25-150-152.jpg,231,461,559,624,0.9691480994224548,plate,0.8308
0904-3_27-38&460_647&584-647&584_75&545_38&460_610&499-0_0_29_33_33_15_30-134-61.jpg,94,470,626,572,0.31777024269104004,plate,0.7186
0069-0_1-288&603_414&649-413&649_288&649_289&603_414&603-0_0_24_6_27_30_32-53-3.jpg,280,601,416,651,0.829505205154419,plate,0.8524
0942-0_1-148&424_622&590-622&585_153&590_148&429_617&424-0_0_20_12_30_24_32-26-6.jpg,132,434,603,576,0.9376288056373596,plate,0.7981
0964-1_11-97&455_645&602-645&584_129&602_97&473_613&455-0_0_6_5_31_24_30-105-200.jpg,100,458,640,588,0.8632464408874512,plate,0.8714
0066-2_1-347&481_463&529-462&529_347&523_348&481_463&487-0_0_28_1_32_32_27-179-9.jpg,342,482,462,528,0.8286778330802917,plate,0.9124
0737-20_46-245&467_533&681-471&595_245&681_307&553_533&467-0_9_24_22_24_33_26-73-31.jpg,291,492,488,638,0.8923009634017944,plate,0.4667
1126-7_3-85&403_533&613-524&613_85&558_94&403_533&458-0_0_12_8_29_28_32-178-12.jpg,85,424,523,580,0.9672254920005798,plate,0.7263
0959-7_37-64&382_522&557-522&557_132&503_64&382_454&436-0_0_6_3_24_25_26-136-12.jpg,121,416,489,529,0.7994763255119324,plate,0.5188
0959-20_25-153&377_484&619-484&619_164&498_153&377_473&498-12_14_21_33_27_31_24-92-45.jpg,177,408,478,591,0.9740343689918518,plate,0.6877
0850-14_43-180&439_568&622-515&535_180&622_233&526_568&439-0_0_30_27_11_30_28-79-213.jpg,186,455,534,607,0.9555719494819641,plate,0.745
1677-20_36-193&350_635&667-585&521_193&667_243&496_635&350-0_0_21_28_30_32_13-125-326.jpg,180,404,590,632,0.9477474689483643,plate,0.6326
0725-14_10-119&290_443&477-436&477_119&396_126&290_443&371-27_11_21_30_27_33_29-134-134.jpg,129,300,442,466,0.9735261797904968,plate,0.8576
0066-2_3-298&382_413&430-409&430_298&426_302&382_413&386-0_0_24_31_2_30_29-199-11.jpg,308,381,417,427,0.7324748635292053,plate,0.8134
0777-12_19-186&355_537&540-537&540_198&462_186&355_525&433-0_0_17_27_27_33_6-82-67.jpg,197,366,529,523,0.9695318341255188,plate,0.8027
0068-1_0-248&459_373&505-371&505_248&501_250&459_373&463-0_0_22_31_8_24_30-98-16.jpg,241,457,374,507,0.8357278108596802,plate,0.8647
1128-13_59-119&426_610&618-610&618_215&520_119&426_514&524-0_0_21_28_22_30_32-86-250.jpg,177,444,577,607,0.9541558027267456,plate,0.6916
0065-6_0-232&328_340&379-340&367_237&379_232&340_335&328-0_0_10_5_25_27_29-75-20.jpg,228,329,339,375,0.8091329336166382,plate,0.8647
1502-14_26-8&437_508&688-508&688_35&563_8&437_481&562-14_1_33_32_8_26_31-107-331.jpg,24,463,501,658,0.9602329134941101,plate,0.7412
0055-0_3-400&348_514&389-514&388_403&389_400&349_511&348-0_0_24_11_24_31_33-103-8.jpg,394,346,513,391,0.8119022846221924,plate,0.8586
0806-0_0-153&429_559&595-559&592_157&595_153&432_555&429-0_0_22_12_28_26_31-37-14.jpg,129,438,539,582,0.9214746356010437,plate,0.7845
0752-6_52-87&488_594&612-517&562_87&612_164&538_594&488-0_0_23_25_31_25_24-71-203.jpg,96,497,555,599,0.856046199798584,plate,0.7447
0778-12_49-159&447_573&604-514&526_159&604_218&525_573&447-0_16_9_30_29_27_26-93-168.jpg,166,456,574,588,0.8727282881736755,plate,0.8249
0045-2_5-294&513_385&555-385&555_296&551_294&513_383&517-0_7_21_24_27_33_27-87-5.jpg,288,512,392,553,0.7782391905784607,plate,0.8187
0756-4_16-142&474_617&607-617&607_161&569_142&474_598&512-0_12_5_29_29_26_26-92-72.jpg,149,477,607,598,0.8918666243553162,plate,0.8772
1443-11_32-112&417_598&665-537&577_112&665_173&505_598&417-0_0_1_25_32_33_33-22-5.jpg,150,487,488,594,0.8049173951148987,plate,0.3001
0659-1_1-96&490_636&592-636&592_96&582_96&490_636&500-0_0_2_32_33_25_27-80-78.jpg,85,489,639,588,0.7178896069526672,plate,0.9283
0034-2_0-431&522_508&559-507&559_431&556_432&522_508&525-0_0_21_27_5_32_26-67-45.jpg,425,520,511,559,0.7250348329544067,plate,0.8494
0036-3_1-306&444_390&480-390&475_307&480_306&449_389&444-0_0_26_11_30_30_27-149-23.jpg,301,445,391,482,0.7656267881393433,plate,0.8612
0047-1_0-320&442_421&481-420&481_320&478_321&442_421&445-0_9_3_16_32_24_24-75-10.jpg,309,439,425,482,0.7736505270004272,plate,0.7897
0082-1_1-317&452_450&504-447&504_317&500_320&452_450&456-0_0_27_13_33_27_27-182-12.jpg,321,454,452,502,0.7950641512870789,plate,0.8831
0708-10_39-159&463_559&611-559&611_204&545_159&463_514&529-0_0_33_27_13_24_26-94-20.jpg,179,486,541,594,0.7898411154747009,plate,0.6604
0080-6_3-317&495_441&549-441&536_319&549_317&508_439&495-0_0_11_30_29_29_32-125-11.jpg,308,494,441,548,0.7999487519264221,plate,0.8995
0034-3_3-287&556_369&591-369&591_287&586_287&556_369&561-0_0_19_32_31_31_31-48-20.jpg,277,553,373,589,0.6782616376876831,plate,0.7475
0655-6_12-200&412_542&572-527&537_200&572_215&447_542&412-0_0_2_29_25_28_29-115-12.jpg,203,432,525,554,0.8663259148597717,plate,0.7179
0070-1_0-319&537_444&584-443&584_319&580_320&537_444&541-0_0_29_16_24_26_27-56-11.jpg,312,537,445,584,0.8082725405693054,plate,0.9398
0721-18_35-69&443_375&640-375&640_101&548_69&443_343&535-0_3_15_3_25_30_30-130-109.jpg,82,481,350,627,0.9124257564544678,plate,0.6491
0879-21_25-121&521_446&747-446&747_128&622_121&521_439&646-0_13_31_28_25_32_24-120-122.jpg,137,541,444,732,0.9676194787025452,plate,0.7983
1098-10_44-90&425_573&615-494&542_90&615_169&498_573&425-0_0_0_7_25_32_28-141-45.jpg,110,446,522,592,0.9371073842048645,plate,0.6555
0063-5_1-451&584_561&632-558&632_451&621_454&584_561&595-0_0_30_24_0_2_25-107-14.jpg,444,579,561,634,0.7957940697669983,plate,0.8205
0790-30_25-151&525_411&779-401&779_151&632_161&525_411&672-15_1_9_31_9_33_26-90-162.jpg,157,546,416,769,0.9631047248840332,plate,0.8435
0920-24_20-191&362_490&619-490&486_200&619_191&495_481&362-0_0_32_32_15_33_30-55-200.jpg,179,397,475,595,0.9738574028015137,plate,0.7098
0749-0_2-91&459_565&591-561&584_91&591_95&466_565&459-0_4_0_32_26_33_27-130-34.jpg,140,472,547,570,0.5190038084983826,plate,0.6375
0032-0_2-282&459_367&491-366&490_282&491_283&460_367&459-0_0_3_30_25_25_18-77-4.jpg,277,456,371,491,0.7424489855766296,plate,0.8267
0067-4_20-362&516_485&562-474&554_362&562_373&524_485&516-0_0_10_9_27_33_32-71-12.jpg,356,514,483,564,0.8162444233894348,plate,0.864
0816-1_13-110&475_623&608-595&599_110&608_138&484_623&475-0_0_11_29_29_29_5-113-33.jpg,90,480,601,608,0.9084010124206543,plate,0.8878
0750-43_26-290&366_513&647-483&647_290&465_320&366_513&548-0_0_20_32_11_24_26-67-198.jpg,299,393,515,655,0.8653735518455505,plate,0.8375
0769-14_31-241&439_604&616-604&616_270&531_241&439_575&524-0_0_5_26_23_30_30-83-129.jpg,271,454,589,595,0.918626606464386,plate,0.6979
0072-0_4-340&365_474&410-471&408_340&410_343&367_474&365-0_0_22_14_26_32_32-29-16.jpg,336,363,473,409,0.8021631240844727,plate,0.9031
1357-10_36-72&449_617&657-617&657_129&567_72&449_560&539-0_0_22_29_13_33_30-146-444.jpg,105,470,601,631,0.9679727554321289,plate,0.7044
0783-1_15-79&474_658&587-633&573_79&587_104&488_658&474-0_0_21_32_32_24_11-114-239.jpg,143,475,640,578,0.5262173414230347,plate,0.7824
0057-1_1-362&372_479&413-477&413_362&409_364&372_479&376-0_0_10_9_27_31_33-98-2.jpg,354,370,475,414,0.8233346939086914,plate,0.8442
0822-31_15-333&498_609&747-582&747_333&593_360&498_609&652-0_0_21_5_27_31_33-99-267.jpg,343,514,603,741,0.9498757123947144,plate,0.8588
0061-9_9-366&538_460&593-460&578_366&593_366&553_460&538-0_2_33_32_31_30_30-88-10.jpg,364,541,463,587,0.7864841222763062,plate,0.8007
1029-13_16-186&411_577&631-577&631_193&542_186&411_570&500-0_0_21_32_23_32_24-192-32.jpg,191,435,566,595,0.922064483165741,plate,0.6975
0059-8_0-274&518_376&567-371&567_274&553_279&518_376&532-0_0_16_1_25_24_33-60-9.jpg,269,517,377,565,0.7973480820655823,plate,0.8898
0068-12_0-205&505_302&564-294&564_205&545_213&505_302&524-0_0_19_21_26_26_30-61-9.jpg,203,507,302,561,0.8306482434272766,plate,0.8983
0792-26_10-92&322_369&561-369&441_125&561_92&442_336&322-0_0_33_32_9_31_31-137-193.jpg,87,349,352,557,0.9445385932922363,plate,0.8042
0696-13_28-282&375_624&545-624&545_308&472_282&375_598&448-0_0_3_20_31_31_32-82-45.jpg,299,391,605,529,0.8681394457817078,plate,0.7263
0060-2_4-319&472_429&518-429&518_320&513_319&472_428&477-0_0_20_30_20_27_27-34-7.jpg,317,472,428,514,0.7592930793762207,plate,0.89
1023-20_33-273&359_598&622-598&622_308&514_273&359_563&467-0_0_24_23_27_25_29-53-44.jpg,314,455,560,592,0.8622029423713684,plate,0.3943
0059-5_3-404&526_509&573-508&573_404&563_405&526_509&536-0_0_5_9_32_27_27-86-1.jpg,398,525,511,573,0.809074878692627,plate,0.9098
0054-1_2-324&474_436&515-436&515_325&513_324&474_435&476-0_0_10_8_28_33_31-60-2.jpg,315,471,439,518,0.7991999387741089,plate,0.7879
0055-0_9-283&415_369&469-359&469_283&468_293&415_369&416-0_0_8_32_33_27_21-122-25.jpg,279,413,369,468,0.7779867649078369,plate,0.9051
0821-25_36-226&355_505&601-480&480_226&601_251&476_505&355-0_0_8_24_29_26_11-118-139.jpg,222,379,491,579,0.975346028804779,plate,0.7633
1155-12_48-136&463_616&664-539&572_136&664_213&555_616&463-0_0_29_25_24_6_24-60-146.jpg,159,479,579,644,0.9736323952674866,plate,0.7183
0059-3_2-378&372_472&425-472&419_379&425_378&378_471&372-0_0_25_9_32_30_29-94-12.jpg,372,378,472,420,0.780377984046936,plate,0.7543
0836-2_3-178&416_582&589-579&573_178&589_181&432_582&416-0_0_21_0_27_27_29-26-5.jpg,149,432,566,563,0.5502042770385742,plate,0.6897
0067-0_0-371&381_494&427-494&426_371&427_371&382_494&381-0_0_15_2_27_30_32-99-16.jpg,369,380,493,424,0.8156362175941467,plate,0.894
0048-0_3-306&469_416&506-416&506_308&506_306&469_414&469-0_0_6_8_24_30_26-74-30.jpg,299,466,417,507,0.7821823358535767,plate,0.8413
0736-2_6-102&472_646&585-646&585_108&560_102&472_640&497-0_0_23_0_32_32_25-132-383.jpg,110,473,630,574,0.6396088600158691,plate,0.8544
0061-0_10-357&437_479&479-471&479_357&479_365&437_479&437-0_0_31_24_0_27_30-94-10.jpg,353,433,478,481,0.796233057975769,plate,0.8411
1275-13_13-196&359_592&628-592&534_196&628_196&453_592&359-0_0_20_6_33_25_27-125-126.jpg,174,399,578,590,0.9788917899131775,plate,0.6589
1112-25_14-208&390_523&685-523&550_238&685_208&525_493&390-0_0_0_24_31_32_24-138-64.jpg,188,435,503,659,0.9013156890869141,plate,0.6784
0815-25_27-164&425_432&679-428&552_164&679_168&552_432&425-0_0_11_19_33_30_33-98-80.jpg,149,468,422,654,0.9687268733978271,plate,0.6772
0064-9_0-487&408_593&459-588&459_487&443_492&408_593&424-0_0_16_30_21_30_32-88-47.jpg,482,406,594,459,0.8385469317436218,plate,0.9107
0055-1_2-308&499_419&541-416&541_308&538_311&499_419&502-0_0_18_17_26_30_31-90-14.jpg,302,494,424,541,0.7734506130218506,plate,0.813
0874-27_10-238&388_530&638-494&638_238&503_274&388_530&523-0_0_19_30_29_33_9-135-273.jpg,247,408,521,633,0.9189574122428894,plate,0.8445
1404-11_36-87&413_651&621-651&621_134&515_87&413_604&519-0_0_0_8_29_29_29-105-313.jpg,111,440,632,589,0.9075923562049866,plate,0.6617
0789-22_51-152&488_463&700-463&700_211&596_152&488_404&592-0_0_6_18_25_33_26-26-95.jpg,178,514,449,673,0.9587430953979492,plate,0.6535
0811-33_50-257&383_510&651-471&510_257&651_296&524_510&383-0_0_1_25_24_33_31-83-77.jpg,270,411,488,628,0.9410062432289124,plate,0.6977
0054-2_2-240&485_351&526-348&526_240&521_243&485_351&490-0_0_24_28_28_33_30-175-9.jpg,236,484,349,526,0.8032459020614624,plate,0.9256
0041-1_4-284&511_373&550-373&550_286&548_284&511_371&513-0_0_1_32_21_26_32-139-10.jpg,277,510,376,550,0.7595086097717285,plate,0.8765
0812-8_38-197&448_570&630-494&584_197&630_273&494_570&448-0_0_30_33_33_31_33-130-77.jpg,214,458,526,621,0.9703497886657715,plate,0.7491
0051-5_0-431&439_531&482-528&482_431&472_434&439_531&449-1_0_20_6_29_30_29-97-18.jpg,425,438,531,482,0.7787654995918274,plate,0.922
0721-23_26-245&417_528&630-528&630_250&509_245&417_523&538-0_0_7_29_2_33_26-106-232.jpg,254,434,534,619,0.9488726854324341,plate,0.8257
0706-15_19-129&271_441&460-441&460_137&378_129&271_433&353-0_0_16_23_28_32_30-85-194.jpg,134,283,439,445,0.9692485332489014,plate,0.8379
0827-16_44-171&457_529&650-472&562_171&650_228&545_529&457-0_0_26_24_19_32_33-116-184.jpg,169,479,501,634,0.9559476375579834,plate,0.737
